Stock1_Name,Stock1_Code,Stock2_Name,Stock2_Code,Correlation
年興,1451,金像電,2368,0.23512606097963154
亞力,1514,華景電,6788,0.2351094130972425
南光,1752,穩得,6761,0.2350964607268702
創威,6530,6927,6927,0.23509219456057848
程泰,1583,敬鵬,2355,0.2350913484870853
佳格,1227,喬福,1540,0.23508838202712393
亞泥,1102,廣豐,1416,0.2350881038481794
宏益,1452,華榮,1608,0.2350803445470165
大亞,1609,映泰,2399,0.23507569745409412
燿華,2367,點序,6485,0.23507489217211489
昶和,1468,南光,1752,0.23505629926616053
億光,2393,諾貝兒,6844,0.2350541551057919
耕興,6146,6842,6842,0.2350536672580242
義隆,2458,大井泵浦,6982,0.23504847365752116
敦陽科,2480,進典,6843,0.23502680772945525
順德,2351,億光,2393,0.2350266769573623
麗正,2302,雍智科技,6683,0.23502531791761688
中鋼構,2013,志聯,2024,0.23500496210857685
威潤,6465,東典光電,6588,0.23500383864149713
理銘,6212,6744,6744,0.2349925521680686
廣達,2382,沛波,6248,0.23498052606765876
興泰,1235,大亞,1609,0.23497876465907888
東泥,1110,泰山,1218,0.23497643641719876
方土昶,6265,美達科技,6735,0.23497460469729076
耕興,6146,保勝光學,6517,0.23495329394743839
昆盈,2365,佑全,6929,0.23495047413100667
2258,2258,金像電,2368,0.23494975720538314
聯昌,2431,艾華,6204,0.23494500457762515
雋揚,1439,技嘉,2376,0.23494331578684635
詠昇,6418,大樹,6469,0.23494236881258143
華新,1605,華勝-KY,2248,0.23493726244522115
億光,2393,神盾,6462,0.2349361755617779
6027,6027,良維,6290,0.23493531041782803
五鼎,1733,巨漢,6903,0.23493010510486476
幃翔,6185,東典光電,6588,0.2349242042052935
愛之味,1217,崑鼎,6803,0.23490867164604817
富旺,6219,安鈦克,6276,0.2349002707431186
台肥,1722,美亞,2020,0.23489895300899075
橋椿,2062,6407,6407,0.23489893503165488
幃翔,6185,方土昶,6265,0.2348983940366697
輔信,2405,騰雲,6870,0.2348825516760165
義隆,2458,詠昇,6418,0.2348801966767455
和益,1709,聯寶,6821,0.2348772932995858
光聚晶電,6111,泰金-KY,6629,0.23486236969421526
光寶科,2301,應廣,6716,0.2348616652832141
宏旭-KY,2243,6920,6920,0.23486110173484687
中電,1611,衛司特,6894,0.23484950640857585
華電,1603,詠昇,6418,0.23484669855377038
永冠-KY,1589,6833,6833,0.23483165291999142
亞力,1514,互動,6486,0.23483130135602062
普萊德,6263,6750,6750,0.23482910979835012
詠昇,6418,點序,6485,0.23482840016976178
新紡,1419,寬魚國際,6101,0.2348208676391142
鴻準,2354,益安,6499,0.23481292017085933
味王,1203,應廣,6716,0.2348112105279005
錩泰,1541,茂迪,6244,0.23480020701243626
聯華,1229,矽統,2363,0.23478888672372156
佳和,1449,全新,2455,0.23478429589966307
華友聯,1436,希華,2484,0.23478351598785235
大成,1210,五鼎,1733,0.23478011123272613
京元電子,2449,6634,6634,0.23476767234420576
方土昶,6265,力領科技,6996,0.2347627500196467
2258,2258,公勝保經,6028,0.23475628980557164
勁豐,6577,浩宇生醫,6872,0.23474797666676897
偉詮電,2436,6812,6812,0.23474765654197785
華邦電,2344,天正國際,6654,0.23474744734715491
合機,1618,廣閎科,6693,0.23473504674410473
鴻準,2354,6920,6920,0.23471954889721436
恆大,1325,飛宏,2457,0.23471441834629275
榮星,1617,花仙子,1730,0.2347131837616353
五鼎,1733,川湖,2059,0.23470805139252016
立康,6242,6737,6737,0.23469449845843562
亞泥,1102,東泥,1110,0.23469163572200985
天品,6199,叡揚,6752,0.23468972029793136
佳能,2374,雍智科技,6683,0.23468119797342868
士紙,1903,義隆,2458,0.2346744005844971
聯發,1459,華勝-KY,2248,0.2346721723679402
映泰,2399,力領科技,6996,0.23466376996688226
技嘉,2376,立康,6242,0.23466108366739827
兆勁,2444,浩宇生醫,6872,0.23465102445022532
今展科,6432,華景電,6788,0.23464943882798914
神盾,6462,進典,6843,0.23464711733504182
云辰,2390,萬旭,6134,0.23464545460387284
昆盈,2365,創威,6530,0.23464421067888844
幃翔,6185,保勝光學,6517,0.23464267290132812
正崴,2392,昱展新藥,6785,0.2346324566745029
點序,6485,環球晶,6488,0.23462623130254276
6815,6815,力領科技,6996,0.23462612780054345
長聖,6712,國邑*,6875,0.23462397216852254
正崴,2392,敦陽科,2480,0.2346218347618735
矽統,2363,訊達,6140,0.23462178863470406
億光,2393,寬宏藝術,6596,0.23462086384436426
廣華-KY,1338,海韻電,6203,0.23460931660840292
信錦,1582,京元電子,2449,0.23459549996052068
微星,2377,立誠,6597,0.2345950400486548
志聯,2024,精元,2387,0.23459317046460004
東元,1504,6737,6737,0.23458700003721847
樂事綠能,1529,和成,1810,0.23458624572313616
兆勁,2444,訊達,6140,0.23457430570763485
保勝光學,6517,欣普羅,6560,0.2345557783016654
中碳,1723,台揚,2314,0.23454024043336225
台達電,2308,吉祥全,2491,0.23453580209413
美時,1795,寬宏藝術,6596,0.23453482081867047
新鋼,2032,合晶,6182,0.23453327556514914
恆大,1325,華電網,6163,0.23452272758881834
恆大,1325,萬達寵物,6968,0.23451487677707925
菱生,2369,奈米醫材,6612,0.2345095638586597
錩泰,1541,海韻電,6203,0.2345086757625612
亞力,1514,全宇昕,6651,0.23450725324808006
松上,6156,環球晶,6488,0.2345072109377548
今展科,6432,寬宏藝術,6596,0.23449327430334307
東泥,1110,博晟生醫,6733,0.2344753241630965
泰山,1218,台南,1473,0.23446918401149514
正崴,2392,群翊,6664,0.23445763282633222
廣明,6188,威健生技,6661,0.2344572431510088
兆勁,2444,華景電,6788,0.2344485472108643
中興電,1513,宏碩系統,6895,0.2344383050054948
6563,6563,6696,6696,0.2344318264635982
大亞,1609,新美齊,2442,0.2344152259070136
聯發,1459,橋椿,2062,0.2344105286049806
味王,1203,華電,1603,0.23440030401628936
華友聯,1436,威盛,2388,0.23437956350284542
安格,6684,6977,6977,0.23437720685225444
金像電,2368,潤德,6881,0.23437518293468476
超豐,2441,公勝保經,6028,0.2343729408341718
漢唐,2404,大井泵浦,6982,0.23436803711915713
亞力,1514,伸興,1558,0.23436601136834087
長聖,6712,6995,6995,0.23436534747426663
中探針,6217,應廣,6716,0.23436333214010757
偉詮電,2436,敦陽科,2480,0.23435516059399608
資通,2471,亞通,6179,0.23433713824456223
廣華-KY,1338,東典光電,6588,0.23433387130742211
花仙子,1730,萬達寵物,6968,0.23432088491306624
擎邦,6122,雷科,6207,0.23431847614299495
台達電,2308,業強,6124,0.23431444883736266
雋揚,1439,神隆,1789,0.23430994298581548
喬福,1540,大東電,1623,0.2343073463462482
輔信,2405,萬達寵物,6968,0.2343061715372588
中鋼構,2013,志聖,2467,0.23430572804706803
聯華,1229,博晟生醫,6733,0.23429595137571255
嘉泥,1103,宏旭-KY,2243,0.23429090549333959
聯強,2347,瑞築,6198,0.23427334409898853
良維,6290,美達科技,6735,0.23427116954290722
勤美,1532,雍智科技,6683,0.23426516344794845
正崴,2392,固緯,2423,0.2342634607288779
揚博,2493,亞通,6179,0.23426240417998564
京元電子,2449,意藍,6925,0.23425394405934333
亞力,1514,中探針,6217,0.23425231152111756
威致,2028,燿華,2367,0.234226886502553
昱泉,6169,隆中,6542,0.2342229125806684
擎邦,6122,軒郁,6703,0.23421939502784211
劍麟,2228,希華,2484,0.23420663991823668
順德,2351,互盛電,2433,0.23419232854043676
南光,1752,6696,6696,0.2341727768748303
川湖,2059,6750,6750,0.23416189149528704
味王,1203,立端,6245,0.23415991973425185
互動,6486,6729,6729,0.23413130637465984
撼訊,6150,松上,6156,0.23412805808628803
敬鵬,2355,義隆,2458,0.2341268371429825
神盾,6462,立誠,6597,0.23412204450104224
橋椿,2062,6825,6825,0.23411451721557722
亞力,1514,安格,6684,0.2341137952053084
互盛電,2433,驊訊,6237,0.23411117637722004
群光,2385,麗臺,2465,0.23411026955482145
中鋼構,2013,合晶,6182,0.23410817355192598
兆勁,2444,潤德,6881,0.23410183304024657
IKKA-KY,2250,億光,2393,0.2340955626958348
恩德,1528,麗正,2302,0.23409436843909823
錩泰,1541,鴻準,2354,0.23407708373596486
江申,1525,興勤,2428,0.23407609895513465
耕興,6146,群翊,6664,0.2340567927277008
光寶科,2301,中探針,6217,0.23404980671557693
華電,1603,保勝光學,6517,0.23404865292281404
大亞,1609,中鋼構,2013,0.23402309624389814
麗正,2302,力領科技,6996,0.23401812972275218
瑞昱,2379,晶焱,6411,0.23400927677777492
冠西電,2466,全宇昕,6651,0.2340037012284446
飛宏,2457,常廣,6730,0.23399985609417476
聯昌,2431,合晶,6182,0.23399580433823378
鴻海,2317,光聚晶電,6111,0.233994591695208
幃翔,6185,6563,6563,0.23398756707066676
映泰,2399,萬達寵物,6968,0.23397756841097012
華新科,2492,群翊,6664,0.23397160935113187
華新,1605,天正國際,6654,0.2339685938824263
台光電,2383,朋億*,6613,0.2339480666844101
豪勉,6218,常廣,6730,0.23393982772002292
京晨科,6419,6891,6891,0.23393062034722228
勝一,1773,浩宇生醫,6872,0.2339255365167125
五鼎,1733,宏旭-KY,2243,0.23392295084302905
喬福,1540,揚博,2493,0.23392194163411736
雋揚,1439,年興,1451,0.23391696462955094
味王,1203,明達醫,6527,0.23390177585759606
岱宇,1598,南光,1752,0.23389866783873808
海韻電,6203,智基,6294,0.23389316281911735
互盛電,2433,威潤,6465,0.2338853360671689
佳能,2374,希華,2484,0.23387871885775582
新鋼,2032,聯發科,2454,0.23387756637850773
八貫,1342,撼訊,6150,0.2338725473299898
瑞昱,2379,軒郁,6703,0.23386280486704608
豐興,2015,大中,6435,0.2338527770107302
漢唐,2404,寬宏藝術,6596,0.23385125937129564
雋揚,1439,榮星,1617,0.23384930951505878
云辰,2390,希華,2484,0.23384135178205273
花仙子,1730,6434,6434,0.2338400173794366
川湖,2059,茂迪,6244,0.23383829330929987
云辰,2390,業強,6124,0.23382023917648853
雋揚,1439,諾貝兒,6844,0.2338161629981759
華新,1605,艾美特-KY,1626,0.2338106321544138
華友聯,1436,映泰,2399,0.23380971733326597
2258,2258,豪勉,6218,0.23380112973130154
輔信,2405,6750,6750,0.23379256398271753
大統新創,1470,立端,6245,0.2337863687618893
6673,6673,6825,6825,0.23377979190641163
M31,6643,全宇昕,6651,0.2337788628197553
正崴,2392,點序,6485,0.23377693094751648
群光,2385,宏達電,2498,0.2337567266099391
亞通,6179,神盾,6462,0.23375508585557098
茂迪,6244,6729,6729,0.23375114888846593
沛波,6248,博晟生醫,6733,0.2337509091783465
大亞,1609,允強,2034,0.23374953071970006
環球晶,6488,崑鼎,6803,0.23374198577255645
廣達,2382,志聖,2467,0.23372661073880055
嘉泥,1103,公勝保經,6028,0.23372262767930832
嘉泥,1103,長聖,6712,0.2337147811099182
聯發,1459,聚隆,1466,0.23371317956705834
台燿,6274,立誠,6597,0.23371181036220268
東陽,1319,英利-KY,2239,0.23370522314408382
江申,1525,點序,6485,0.23370041950205267
第一銅,2009,六暉-KY,2115,0.23369510819076228
神隆,1789,宏達電,2498,0.2336927221854082
光聚晶電,6111,衛司特,6894,0.23369178068668625
華新科,2492,6750,6750,0.2336712683430149
劍麟,2228,6483,6483,0.23367102130857242
亞聚,1308,云辰,2390,0.23367006385485606
群光,2385,耕興,6146,0.23366100702140394
冠西電,2466,捷波,6161,0.23365729624390835
M31,6643,穩得,6761,0.23364737816010336
群光,2385,大樹,6469,0.23364708652661142
上曜,1316,正隆,1904,0.23363993486162185
長聖,6712,6812,6812,0.2336341467097685
名軒,1442,年興,1451,0.23363124413080777
和成,1810,佳能,2374,0.2336259824995365
宏益,1452,久威,6114,0.23362331976346318
良維,6290,6750,6750,0.23361191864854447
寶齡富錦,1760,巨漢,6903,0.23360806835930636
聯發科,2454,揚博,2493,0.23359105287931856
神盾,6462,衛司特,6894,0.23359019068486378
合機,1618,鑫創電子,6680,0.23358228510455203
永冠-KY,1589,云辰,2390,0.23357842770656895
喬福,1540,宇智,6470,0.2335764622715281
中華化,1727,百達-KY,2236,0.2335678332077397
泰山,1218,永豐餘,1907,0.23353495862902943
廣達,2382,泰金-KY,6629,0.23352857965345597
統一,1216,宏益,1452,0.233520756544025
寶齡富錦,1760,6610,6610,0.2335116330899303
台肥,1722,聯昌,2431,0.23350576476851587
大宇,1445,志聯,2024,0.23350392704672596
寶徠,1805,威盛,2388,0.23347891403207807
撼訊,6150,意藍,6925,0.2334764301088906
新鋼,2032,偉詮電,2436,0.23347312326664516
美亞,2020,久威,6114,0.23346986256766256
東聯,1710,友達,2409,0.2334690463314598
中興電,1513,朋億*,6613,0.23346550514705428
春源,2010,鉅祥,2476,0.23346298489131756
年興,1451,固緯,2423,0.23344917389523387
華友聯,1436,訊達,6140,0.2334462158419502
名軒,1442,寶徠,1805,0.2334406572222565
威致,2028,晉倫,6151,0.2334334109133896
恩德,1528,合機,1618,0.23343231835711004
敦陽科,2480,6583,6583,0.23342837761998497
鉅祥,2476,欣普羅,6560,0.23341447369213092
捷波,6161,M31,6643,0.23340728556644078
宏遠證,6015,茂迪,6244,0.23340503365495252
愛之味,1217,亞力,1514,0.23340274218783813
昶和,1468,華新科,2492,0.23340272025946174
擎邦,6122,大樹,6469,0.23339584318657136
良維,6290,騰雲,6870,0.233388266659176
名軒,1442,茂迪,6244,0.233379755914422
伸興,1558,華新,1605,0.23337841312205
永豐餘,1907,麗正,2302,0.23336762563693214
億光,2393,互動,6486,0.23336402459527497
毛寶,1732,6734,6734,0.23335534689665505
永冠-KY,1589,應廣,6716,0.23335423664003077
寶齡富錦,1760,6559,6559,0.23335135191321635
信大,1109,沛波,6248,0.23335105536297565
超豐,2441,崑鼎,6803,0.23334741347688115
廣閎科,6693,美達科技,6735,0.23334412930000623
技嘉,2376,6563,6563,0.23333997707459214
茂矽,2342,6920,6920,0.233334589591588
藍天,2362,雍智科技,6683,0.2333291466976037
中鋼構,2013,超豐,2441,0.23332496129216668
台光電,2383,立康,6242,0.2333242255613177
聯昌,2431,廣閎科,6693,0.2333213707605364
海韻電,6203,方土昶,6265,0.23332103184088593
兆勁,2444,力領科技,6996,0.23331609907547182
中興電,1513,富裔,6264,0.2333083853997951
正崴,2392,互動,6486,0.23330763001412727
聯發,1459,豐興,2015,0.23330595060807424
訊達,6140,巨漢,6903,0.23330504216429154
訊達,6140,圓祥生技,6945,0.23330496183624258
輔信,2405,理銘,6212,0.23329970237842995
6673,6673,鏵友益,6877,0.23329768282718696
東陽,1319,光群雷,2461,0.23329282828176845
易發,6425,6891,6891,0.23329195743010497
鮮活果汁-KY,1256,矽統,2363,0.23329075796203
鮮活果汁-KY,1256,精英,2331,0.23327309107236774
2258,2258,鉅祥,2476,0.23327148643034515
6493,6493,明達醫,6527,0.23326946148508138
沛亨,6291,今展科,6432,0.23326778227516862
志聯,2024,英利-KY,2239,0.23326504957720737
光群雷,2461,叡揚,6752,0.23326029705341791
南光,1752,明達醫,6527,0.23324943007203314
群光,2385,6883,6883,0.23324875865791914
光寶科,2301,易發,6425,0.23324811043053992
聯華,1229,精元,2387,0.23324299378044897
中電,1611,穩得,6761,0.23324293829801973
永冠-KY,1589,立敦,6175,0.233238571457497
東聯,1710,榮成,1909,0.23323366076249083
技嘉,2376,長聖,6712,0.23323347301617625
橋椿,2062,圓祥生技,6945,0.23323294593415203
昶和,1468,M31,6643,0.2332280843805765
嘉泥,1103,沛亨,6291,0.23321677424679954
合機,1618,應廣,6716,0.23321033945173195
東泥,1110,松上,6156,0.23320792676112143
東元,1504,宏碩系統,6895,0.23320494713735093
聯昌,2431,驊宏資,6148,0.23320453119296147
上銀,2049,方土昶,6265,0.2331992185486987
新紡,1419,豐興,2015,0.23319517002690474
雷科,6207,鏵友益,6877,0.2331932263549411
鮮活果汁-KY,1256,6927,6927,0.2331861213354524
威致,2028,億光,2393,0.23317294608912684
中電,1611,全新,2455,0.2331724184879985
華電網,6163,6976,6976,0.23316253444576912
驊宏資,6148,濾能,6823,0.23316183245613334
矽統,2363,雍智科技,6683,0.23315852390730885
宏達電,2498,漢達,6620,0.23315775754873933
艾美特-KY,1626,和成,1810,0.23314337677830757
佳世達,2352,互動,6486,0.23312990579231221
固緯,2423,偉詮電,2436,0.2331184208249502
新紡,1419,安格,6684,0.2331140869492272
精英,2331,東典光電,6588,0.2331070181061418
京晨科,6419,叡揚,6752,0.2330954755699118
6696,6696,6878,6878,0.23309467498540956
6583,6583,諾貝兒,6844,0.23307486447914894
艾美特-KY,1626,億光,2393,0.23306435769213293
喬福,1540,全譜,6228,0.23306159224997156
台南,1473,久威,6114,0.23305094057040188
宏泰,1612,長聖,6712,0.23304228680807115
光寶科,2301,衛司特,6894,0.2330385935944582
6673,6673,6744,6744,0.23303323592480787
光寶科,2301,安格,6684,0.23303250299820263
立敦,6175,綠界科技*,6763,0.23302432723007893
華碩,2357,超豐,2441,0.23301906652976762
信錦,1582,士紙,1903,0.23301542305848852
廣華-KY,1338,資通,2471,0.23301259877899272
年興,1451,久威,6114,0.23301202704789342
朋億*,6613,大井泵浦,6982,0.23300624504948889
春源,2010,漢唐,2404,0.23300407624519603
海悅,2348,久威,6114,0.2330021694106527
中鋼,2002,創威,6530,0.2330004074401654
豐興,2015,綠界科技*,6763,0.23299200062244793
建準,2421,華豫寧,6474,0.23298886426846574
冠軍,1806,六暉-KY,2115,0.23298344248144393
寶齡富錦,1760,威健生技,6661,0.2329815862582055
厚生,2107,威盛,2388,0.2329785228419944
揚博,2493,勁豐,6577,0.2329723735905786
中碳,1723,聯寶,6821,0.2329659290952606
大飲,1213,奈米醫材,6612,0.23296125355835873
泰山,1218,台達電,2308,0.23295740717880087
東典光電,6588,應廣,6716,0.23295327211342948
中釉,1809,6434,6434,0.23294367010996406
晉泰,6221,方土昶,6265,0.23293663946188836
名軒,1442,聯昌,2431,0.23291611978978058
中福,1435,京元電子,2449,0.232904903191533
昆盈,2365,博晟生醫,6733,0.2329029679050849
永豐餘,1907,富旺,6219,0.23289161120645796
麗正,2302,6428,6428,0.23288948998674114
大成,1210,岱宇,1598,0.2328825903731126
威致,2028,廣明,6188,0.23287669023831767
普誠,6129,易發,6425,0.23287300340232628
全宇昕,6651,崑鼎,6803,0.2328572922189694
佳世達,2352,6833,6833,0.23285526551821584
美亞,2020,弘煜科,6482,0.2328552470868847
中鋼,2002,雍智科技,6683,0.23285370804179473
新美齊,2442,茂迪,6244,0.2328516642838739
擎邦,6122,漢達,6620,0.23285066375975147
聯發科,2454,沛波,6248,0.2328505409536618
廣華-KY,1338,保勝光學,6517,0.2328486688695278
廣豐,1416,茂迪,6244,0.23284739814214453
冠西電,2466,宏達電,2498,0.23284601929321055
廣華-KY,1338,輔信,2405,0.23283744715763693
群光,2385,萬達寵物,6968,0.2328255864182004
美時,1795,中湛,6236,0.23281698331260758
精英,2331,6729,6729,0.23281657685202234
上曜,1316,新紡,1419,0.23281444930205641
沛亨,6291,6563,6563,0.23281376108842397
金像電,2368,聯昌,2431,0.23280638139202245
宏益,1452,佳能,2374,0.23280484453585587
南光,1752,華勝-KY,2248,0.2327998093227301
中釉,1809,敬鵬,2355,0.23277300945741708
東典光電,6588,M31,6643,0.23277045534810287
五鼎,1733,朋億*,6613,0.2327669191944057
順德,2351,6563,6563,0.23276619543966806
幸福,1108,大飲,1213,0.23275475037865057
冠西電,2466,共信-KY,6617,0.23275013190994548
燿華,2367,6879,6879,0.23274065473624456
勤美,1532,6825,6825,0.23273963809200807
中鋼構,2013,光寶科,2301,0.23273864307627215
中鋼,2002,兆赫,2485,0.23273291750406452
程泰,1583,綠界科技*,6763,0.23273279804122515
合機,1618,點序,6485,0.2327268497158162
昶和,1468,揚博,2493,0.23272303669292183
金像電,2368,神盾,6462,0.23271553885454413
東元,1504,隆中,6542,0.2327052349991846
兆勁,2444,6827,6827,0.23270372742995973
麗臺,2465,6976,6976,0.23270239902038034
敬鵬,2355,詠昇,6418,0.23269069211628826
東泥,1110,偉詮電,2436,0.232673029739486
欣普羅,6560,6977,6977,0.23267172459676377
瑞耘,6532,宏碁資訊,6811,0.23266197148673362
業強,6124,驊訊,6237,0.23265487707304164
固緯,2423,穩得,6761,0.23263343487797758
榮成,1909,新美齊,2442,0.2326334160793967
藍天,2362,寬宏藝術,6596,0.23262632405007697
茂矽,2342,漢唐,2404,0.23262584135447373
榮星,1617,義隆,2458,0.2326177222904528
天品,6199,崑鼎,6803,0.2326147445009053
東陽,1319,冠軍,1806,0.2326121684798214
6833,6833,潤德,6881,0.23260909305057917
勝一,1773,微星,2377,0.23260373621249447
中環,2323,智基,6294,0.23260067899006492
中探針,6217,大井泵浦,6982,0.23259780449027984
宏達電,2498,應廣,6716,0.23259321777746342
6407,6407,寬宏藝術,6596,0.23258813743444653
應廣,6716,鏵友益,6877,0.23258672673343772
光聚晶電,6111,6696,6696,0.23257916087108688
順發,6154,茂迪,6244,0.2325785325765192
大統新創,1470,昆盈,2365,0.2325767620605321
弘煜科,6482,力領科技,6996,0.23257370812295564
廣華-KY,1338,廣達,2382,0.23257133429609433
鮮活果汁-KY,1256,雋揚,1439,0.23256872133493803
千興,2025,立敦,6175,0.2325669713074939
泰山,1218,神隆,1789,0.23256689544403994
允強,2034,宏遠證,6015,0.23256217516792252
廣明,6188,6879,6879,0.23255598053323037
豐興,2015,朋億*,6613,0.23255424744526915
IKKA-KY,2250,6812,6812,0.23255423225468919
旺玖,6233,明係,6804,0.23254289103664608
八貫,1342,幃翔,6185,0.23254148527760884
亞力,1514,凱撒衛,1817,0.2325386034490853
廣明,6188,全譜,6228,0.23253155994055147
正道,1506,昆盈,2365,0.23251460003865124
華電,1603,廣閎科,6693,0.23250802466619294
花仙子,1730,寶齡富錦,1760,0.23250802465986067
億光,2393,訊達,6140,0.23250566850506418
6407,6407,6434,6434,0.23250104749185935
毛寶,1732,寶齡富錦,1760,0.23250091522213967
詠昇,6418,群翊,6664,0.2324987575142682
藍天,2362,京晨科,6419,0.23248993306521096
東泥,1110,味王,1203,0.23248161160911174
艾華,6204,全宇昕,6651,0.23247509860488427
南光,1752,奈米醫材,6612,0.23247198115876525
中電,1611,立康,6242,0.2324704598873595
富旺,6219,茂迪,6244,0.23245439933565162
年興,1451,微星,2377,0.23245286896082498
敦陽科,2480,衛司特,6894,0.23242367969187888
南光,1752,中化生,1762,0.2324170020531534
士紙,1903,訊達,6140,0.23238520554415049
聯發,1459,合機,1618,0.23238356665356896
上曜,1316,晉倫,6151,0.23238125749901
佳和,1449,崑鼎,6803,0.23237699182911783
味王,1203,華新,1605,0.232365677223733
IKKA-KY,2250,光聚晶電,6111,0.23236544560170483
方土昶,6265,華豫寧,6474,0.23235998369018768
志聖,2467,幃翔,6185,0.2323588360321046
云辰,2390,奈米醫材,6612,0.23234340608884754
吉祥全,2491,立誠,6597,0.23233750857388125
上曜,1316,6927,6927,0.2323318688552582
6434,6434,濾能,6823,0.23232588737953946
正崴,2392,全宇昕,6651,0.2323255299070761
劍麟,2228,兆赫,2485,0.23232213529452037
厚生,2107,沛波,6248,0.23231648656279222
6563,6563,力領科技,6996,0.23231181358461975
敦陽科,2480,宏碩系統,6895,0.2323106328923316
年興,1451,麗臺,2465,0.23230439533103556
上銀,2049,鑫創電子,6680,0.23230333320784774
聯發科,2454,業強,6124,0.2323032749108971
進典,6843,6876,6876,0.2323023175052682
訊達,6140,立端,6245,0.23227863103038768
晶焱,6411,宏碩系統,6895,0.2322766359636473
友達,2409,叡揚,6752,0.23226607835983334
久威,6114,立敦,6175,0.2322613502532477
千興,2025,中環,2323,0.2322585752067881
今展科,6432,穩得,6761,0.2322408179615629
正道,1506,怡利電,2497,0.23223737111859846
漢唐,2404,友達,2409,0.2322200593929047
兆勁,2444,麗臺,2465,0.2322138135968931
興泰,1235,晶焱,6411,0.23220733261859933
正道,1506,旅天下,6961,0.23218742668270667
樂事綠能,1529,永光,1711,0.23218067894203795
佳世達,2352,希華,2484,0.23215809214387098
信錦,1582,建準,2421,0.23215650228701906
台船,2208,大井泵浦,6982,0.2321299605318455
良維,6290,泰金-KY,6629,0.23211192623289426
聯強,2347,崑鼎,6803,0.2321079824161291
6634,6634,長聖,6712,0.23210761659062887
百達-KY,2236,濾能,6823,0.23210390843801323
中砂,1560,亞通,6179,0.23209426024288413
巨庭,1539,安鈦克,6276,0.2320941391158626
普誠,6129,6407,6407,0.2320871814895151
久威,6114,6833,6833,0.23207875333870517
鴻海,2317,耕興,6146,0.2320783623568394
勝一,1773,宏達電,2498,0.2320712073958844
鴻海,2317,京晨科,6419,0.23206677266121933
IKKA-KY,2250,海悅,2348,0.23206383672135414
昶和,1468,良維,6290,0.2320570542894166
千興,2025,興勤,2428,0.2320500030410437
昆盈,2365,今展科,6432,0.23204954547881068
正隆,1904,普萊德,6263,0.2320482598697906
艾美特-KY,1626,安格,6684,0.23204437676774342
伸興,1558,華電,1603,0.2320426526127938
聯發,1459,大樹,6469,0.23204258051960486
昶和,1468,晉倫,6151,0.23204157401979156
吉祥全,2491,天正國際,6654,0.2319965597028352
威致,2028,宏碁資訊,6811,0.2319916191080116
百達-KY,2236,廣達,2382,0.23198345992456218
伸興,1558,花仙子,1730,0.2319632760339786
永豐餘,1907,保勝光學,6517,0.23194486644044937
廣華-KY,1338,百達-KY,2236,0.23194305082564395
華景電,6788,6927,6927,0.23194046237938412
樂事綠能,1529,綠界科技*,6763,0.23193369860783977
2258,2258,廣閎科,6693,0.23193007529594728
恆大,1325,華碩,2357,0.23191459742805182
昶和,1468,立端,6245,0.23188950947132425
六暉-KY,2115,云辰,2390,0.23188104541850074
精元,2387,衛司特,6894,0.23187212710936544
6723,6723,6879,6879,0.23187013625145575
中環,2323,寬宏藝術,6596,0.23186438788978056
光寶科,2301,宏碩系統,6895,0.23185677185951423
麗正,2302,創威,6530,0.23185497537188862
晉泰,6221,點序,6485,0.2318517292957344
訊達,6140,安鈦克,6276,0.23184524539919382
6673,6673,廣閎科,6693,0.23184187083491012
億光,2393,6407,6407,0.2318312309840308
中釉,1809,今展科,6432,0.23182094800222894
江申,1525,菱生,2369,0.2318086029329173
永光,1711,環球晶,6488,0.23179161556449124
廣華-KY,1338,天正國際,6654,0.23177880820481545
宏泰,1612,達爾膚,6523,0.23176687021791836
新紡,1419,中環,2323,0.2317649227331235
味王,1203,允強,2034,0.2317578361450587
亞泥,1102,第一銅,2009,0.2317357098449401
威致,2028,朋億*,6613,0.2317349383644241
榮星,1617,力領科技,6996,0.23173294057564991
聯發,1459,華新,1605,0.23172793183488427
捷波,6161,創威,6530,0.2317236554400638
永光,1711,聯強,2347,0.23171987827993643
名軒,1442,勝一,1773,0.23169167650883213
資通,2471,6833,6833,0.2316879417650575
興泰,1235,華豐,2109,0.23167892393387843
福壽,1219,福懋油,1225,0.23167778631081656
劍麟,2228,鏵友益,6877,0.23166347494077116
年興,1451,宏碁資訊,6811,0.23166254678467174
勝一,1773,叡揚,6752,0.23165795324767766
和成,1810,義隆,2458,0.23163616361915207
昶和,1468,新鋼,2032,0.23163032127293245
艾華,6204,聯寶,6821,0.23162819548343705
神隆,1789,中探針,6217,0.23162710280248977
和益,1709,中環,2323,0.23161878809665903
聯發,1459,崑鼎,6803,0.2316075132011542
南光,1752,中釉,1809,0.2316029474322369
怡利電,2497,晉泰,6221,0.2315972926705958
威盛,2388,6729,6729,0.23156336121260515
吉祥全,2491,6634,6634,0.23156295867031615
華友聯,1436,燁輝,2023,0.2315614326618356
希華,2484,光聚晶電,6111,0.231558998792733
佳世達,2352,台光電,2383,0.2315532914198721
南染,1410,華電,1603,0.23154907057638355
大東電,1623,和成,1810,0.23154643133638872
雋揚,1439,岱宇,1598,0.2315308425720343
精英,2331,6976,6976,0.2315250805651972
五鼎,1733,晉泰,6221,0.23151918473040783
寶徠,1805,雷科,6207,0.23151884073374684
和益,1709,6891,6891,0.23150936836353636
